TRN_STATUS,AMOUNT,RESPONSE_CODE,BENEFICIARY_CODE,INITIATION_MODE,day,hour,minute,weekday,TRANSACTION_TYPE_ENC,PAYER_VPA_ENC,PAYER_IFSC_ENC,PAYER_ACCOUNT_ENC,BENEFICIARY_VPA_ENC,BENEFICIARY_IFSC_ENC,BENEFICIARY_ACCOUNT_ENC,DEVICE_ID_ENC,IP_ADDRESS_ENC,LATITUDE_ENC,LONGITUDE_ENC,IS_FRAUD
0,45.0,0,5411,1,6,18,55,3,1,43,17,17,812,32,33,22,30,23,24,0
0,499.0,0,0,1,6,20,40,3,0,86,55,56,1356,661,863,70,109,85,85,0
0,1000.0,0,4814,1,6,18,53,3,1,353,22,74,720,94,99,96,1016,741,748,1
0,100.0,0,5411,1,6,19,43,3,1,40,33,33,1357,32,33,39,52,23,24,0
0,200.0,0,0,1,6,19,43,3,0,89,57,58,1358,662,864,73,1017,15,15,0
0,370.0,0,5699,1,6,18,26,3,1,293,95,100,1359,12,865,220,1018,742,749,0
0,4000.0,0,0,1,6,20,4,3,0,155,45,45,510,331,422,124,1019,66,66,0
0,20.0,0,5533,1,6,13,21,3,1,267,58,59,1321,94,99,76,965,706,708,0
0,35.0,0,5993,1,7,15,52,4,1,406,96,101,901,11,11,133,1020,743,750,0
0,60.0,0,5411,1,7,19,25,4,1,177,103,109,1203,11,11,143,1021,183,751,0
0,10.0,0,5411,1,7,19,9,4,1,112,68,69,1344,32,33,91,150,23,24,0
0,1651.0,0,0,1,7,17,30,4,0,251,129,138,630,433,528,193,419,35,36,1
0,200.0,0,7538,1,7,18,57,4,1,404,7,7,1360,32,33,53,84,23,24,0
0,1.0,0,5411,1,7,10,11,4,1,271,136,146,834,74,11,210,1022,744,752,0
0,600.0,0,0,1,7,17,4,4,0,127,75,78,1293,645,839,102,1023,745,128,0
0,70.0,0,0,1,7,20,30,4,0,92,58,59,1361,24,866,76,155,117,118,0
0,10.0,0,5814,1,7,18,46,4,1,12,1,1,1362,32,33,12,1024,746,753,0
0,20.0,0,5411,1,7,13,56,4,1,12,1,1,1363,11,11,12,1025,521,754,0
0,60.0,0,5814,1,7,9,15,4,1,252,29,48,1364,32,33,194,1026,747,755,0
0,120.0,0,5812,1,7,18,16,4,1,304,144,155,1324,14,32,226,557,35,36,0
0,20.0,0,5441,1,7,19,38,4,1,219,122,128,1365,32,33,172,383,23,24,0
0,60.0,0,5541,1,7,11,22,4,1,359,97,102,883,11,11,254,728,15,15,0
0,85.0,0,5411,1,7,7,22,4,1,178,24,24,1299,11,11,30,1027,748,756,0
0,250.0,0,0,1,7,21,49,4,0,92,58,59,1366,118,867,76,155,117,118,0
0,2100.0,0,5411,1,7,9,4,4,1,334,149,161,850,14,32,242,653,472,475,1
0,2000.0,0,0,1,7,13,26,4,0,295,101,107,642,441,537,223,556,400,402,0
0,150.0,0,7230,1,7,18,0,4,1,404,7,7,1367,11,11,53,84,23,24,0
0,200.0,0,0,1,7,8,53,4,0,155,45,45,1368,421,868,124,1028,490,757,0
0,100.0,0,0,1,7,19,20,4,0,177,103,109,1369,17,869,143,1021,183,751,0
0,20.0,0,5411,1,7,15,14,4,1,165,72,73,1370,32,33,134,591,15,15,0
0,50.0,0,0,1,7,8,15,4,0,220,52,130,1371,88,870,178,331,242,236,0
0,50.0,0,0,1,7,20,53,4,0,127,75,78,1372,663,871,102,1029,749,758,0
0,3000.0,0,0,1,7,20,54,4,0,40,33,33,828,402,684,39,52,23,24,0
0,170.0,0,5411,1,7,17,16,4,1,407,118,124,1373,14,32,165,1030,750,719,0
0,293.15,0,7311,1,7,18,56,4,1,202,116,122,1374,664,872,162,1031,751,276,0
0,14000.0,0,5411,1,7,12,17,4,1,15,12,12,136,74,11,15,22,15,15,0
0,210.0,0,5541,1,7,10,6,4,1,8,6,6,1375,11,11,222,1032,752,759,0
0,90.0,0,5814,1,7,18,48,4,1,62,40,40,1376,32,33,47,1033,753,760,0
0,170.0,0,5611,1,7,13,54,4,1,12,1,1,1377,665,873,12,1025,521,754,0
0,2000.0,0,0,1,7,18,20,4,0,114,70,71,1378,261,571,93,595,430,431,0
0,500.0,0,0,1,7,9,13,4,0,177,103,109,1379,666,874,143,1034,754,761,0
0,2000.0,0,0,1,7,18,19,4,0,114,70,71,1378,261,571,93,1035,15,15,0
0,220.0,0,5812,1,7,17,45,4,1,201,115,121,1380,14,32,161,794,35,36,0
0,50.0,0,5812,1,7,8,43,4,1,252,29,48,1381,32,33,194,1036,755,762,0
0,48212.0,0,0,1,7,13,47,4,0,271,136,146,1382,371,440,210,1037,756,763,0
0,1000.0,0,0,1,7,23,22,4,0,87,44,44,1383,667,875,71,110,86,86,0
0,20.0,0,5411,1,7,14,21,4,1,317,59,60,1384,32,33,77,522,20,21,0
0,50.0,0,7538,1,7,16,8,4,1,207,78,81,1385,11,11,167,302,15,15,0
0,100.0,0,5411,1,7,19,37,4,1,65,7,7,1386,11,11,53,84,23,24,0
0,1700.0,0,0,1,7,17,44,4,0,408,154,166,1387,668,876,270,1038,757,764,1
0,350.0,0,5411,1,7,18,27,4,1,122,73,75,1388,669,877,98,709,515,226,0
0,500.0,0,5533,1,7,16,21,4,1,267,58,59,1321,94,99,76,1039,670,765,0
0,25000.0,0,5814,1,7,0,58,4,1,56,41,41,1389,261,545,48,108,84,84,1
0,15.0,0,5411,1,7,19,45,4,1,69,29,48,83,11,11,56,88,15,15,0
0,121.0,0,5411,1,7,7,22,4,1,58,42,42,1390,32,33,49,73,35,36,0
0,100.0,0,5993,1,7,21,51,4,1,92,58,59,1171,74,11,76,155,117,118,0
0,20.0,0,7538,1,7,11,11,4,1,409,125,133,1391,86,90,183,1040,758,766,0
0,1.0,0,5411,1,7,14,55,4,1,5,3,3,120,94,99,5,116,90,90,0
0,1000.0,0,0,1,7,20,51,4,0,89,57,58,116,53,95,73,112,87,87,1
0,20.0,0,5411,1,7,17,17,4,1,157,90,94,1123,11,11,126,1041,759,714,0
0,1600.0,0,5812,1,7,14,53,4,1,25,19,19,1184,32,33,25,890,15,15,0
0,370.0,0,5814,1,7,19,14,4,1,410,134,144,1392,86,90,206,1042,760,767,0
0,400.0,0,4814,1,7,21,11,4,1,127,75,78,1393,86,90,102,715,519,516,0
0,50.0,0,4812,1,7,11,29,4,1,164,96,101,1394,32,33,133,1043,162,192,0
0,2000.0,0,0,1,7,5,44,4,0,64,45,45,732,490,615,52,617,334,450,0
0,20000.0,0,7622,1,7,14,36,4,1,411,130,140,1395,14,32,199,623,451,455,1
0,230.0,0,5541,1,7,20,27,4,1,89,57,58,1396,74,11,73,1044,761,768,0
0,1650.0,0,0,1,7,16,13,4,0,251,129,138,630,433,528,193,419,35,36,1
0,300.0,0,5541,1,8,10,55,5,1,205,118,124,1397,32,33,165,602,435,435,0
0,12000.0,0,0,1,8,7,51,5,0,98,62,63,1398,670,878,80,171,130,132,0
0,40.0,0,5511,1,8,7,51,5,1,304,144,155,1137,607,781,226,557,35,36,0
0,210.0,0,5541,1,8,7,30,5,1,12,1,1,1399,11,11,12,1045,762,769,0
0,225.0,0,5137,1,8,8,57,5,1,228,12,12,1083,11,11,166,607,439,440,0
0,57.0,0,0,1,8,17,51,5,0,386,143,154,1400,671,879,224,542,23,24,0
0,500.0,0,5411,1,8,17,29,5,1,177,103,109,1203,11,11,143,1046,763,729,0
0,170.0,0,0,1,8,14,50,5,0,359,97,102,1401,672,880,254,728,15,15,0
0,40.0,0,5451,1,8,17,20,5,1,225,52,130,860,32,33,180,717,520,247,0
0,40.0,0,5411,1,8,16,21,5,1,69,29,48,1026,11,11,56,88,15,15,0
0,2000.0,0,5411,1,8,18,54,5,1,15,12,12,730,86,90,15,22,15,15,0
0,30.0,0,5451,1,7,11,38,4,1,22,17,17,865,11,11,22,30,23,24,0
0,50.0,0,5422,1,7,20,38,4,1,362,138,148,979,11,11,255,786,572,569,0
0,110.0,0,5812,1,7,18,42,4,1,43,17,17,1402,11,11,22,30,23,24,0
0,999.0,0,0,1,8,11,2,5,0,412,119,125,1403,673,881,271,1047,15,15,0
0,145.0,0,5812,1,8,10,59,5,1,242,60,61,900,11,11,78,604,268,437,0
0,1000.0,0,0,1,8,10,45,5,0,198,12,84,1280,643,835,108,180,23,24,0
0,20.0,0,5712,1,8,9,12,5,1,207,78,81,1404,11,11,167,302,15,15,0
0,30.0,0,5451,1,8,11,34,5,1,345,17,17,865,11,11,22,30,23,24,0
0,30.0,0,5812,1,8,8,57,5,1,242,60,61,1405,11,11,78,1048,764,770,0
0,1999.0,0,4814,1,8,13,27,5,1,118,22,74,720,94,99,96,159,120,122,1
0,28.0,0,5912,1,8,12,55,5,1,363,93,98,1406,11,11,130,1049,765,771,0
0,4100.0,0,0,1,8,15,16,5,0,298,134,144,1407,674,882,206,1050,766,772,0
0,822.0,0,0,1,8,15,1,5,0,265,97,102,1408,675,883,205,454,35,36,0
0,2000.0,0,4814,1,8,13,56,5,1,118,22,74,720,94,99,96,655,474,477,1
0,2000.0,0,5533,1,8,20,39,5,1,413,55,76,1409,676,884,100,163,124,126,1
0,250.0,0,5099,1,8,20,21,5,1,333,143,154,1410,32,33,224,542,23,24,0
0,5.0,0,0,1,8,12,37,5,0,95,61,62,167,35,135,79,121,23,24,0
0,13240.0,0,0,1,8,10,12,5,0,87,44,44,1411,677,885,71,119,92,92,0
0,1500.0,0,5533,1,8,20,43,5,1,318,55,76,1409,676,884,100,163,124,126,1
0,1000.0,0,5533,1,8,20,45,5,1,318,55,76,1409,676,884,100,163,124,126,0
0,250.0,0,4812,1,8,19,50,5,1,361,92,97,1412,32,33,129,1051,767,773,0
0,60.0,0,5411,1,8,22,7,5,1,89,57,58,1413,562,709,73,1052,768,774,0
0,310.0,0,5718,1,8,18,23,5,1,177,103,109,1217,11,11,143,1053,679,775,0
0,60.0,0,5411,1,8,19,14,5,1,12,1,1,1414,32,33,12,485,353,354,0
0,30.0,0,5411,1,7,14,9,4,1,317,59,60,853,74,11,77,522,20,21,0
0,200.0,0,5422,1,7,19,42,4,1,366,36,36,934,74,11,42,228,15,15,0
0,156.0,0,0,1,7,0,3,4,0,12,1,1,1415,678,886,12,1054,244,27,0
0,180.0,0,5541,1,8,10,25,5,1,359,97,102,1170,11,11,254,728,15,15,0
0,905.0,0,4814,1,8,13,15,5,1,118,22,74,720,94,99,96,1016,741,748,1
0,500.0,0,5411,1,8,15,43,5,1,5,3,3,120,94,99,5,116,90,90,1
0,255.0,0,4215,1,8,15,16,5,1,205,118,124,1251,11,36,165,1055,736,776,0
0,4950.0,0,0,1,8,17,36,5,0,105,62,63,1416,679,887,86,1056,107,132,0
0,2500.0,0,0,1,8,17,37,5,0,98,62,63,1417,680,888,80,296,130,107,0
0,150.0,0,0,1,8,14,37,5,0,231,68,69,1418,681,889,91,150,23,24,0
0,621.01,0,4814,1,8,14,12,5,1,118,22,74,720,94,99,96,159,120,122,1
0,20000.0,0,0,1,8,16,27,5,0,179,104,110,1419,682,890,144,658,477,480,0
0,10.0,0,7407,1,8,11,10,5,1,152,87,91,1420,569,717,121,1057,769,777,0
0,100.0,0,5411,1,8,19,3,5,1,22,17,17,871,11,11,22,30,23,24,0
0,135.0,0,5451,1,8,18,59,5,1,43,17,17,865,11,11,22,30,23,24,0
0,2000.0,0,5533,1,8,20,47,5,1,413,55,76,1409,676,884,100,163,124,126,1
0,582.0,0,5812,1,8,22,20,5,1,335,39,132,1421,32,33,58,1058,770,778,0
0,500.0,0,5411,1,8,22,1,5,1,89,57,58,1422,86,90,73,1052,768,774,0
0,1790.0,0,0,1,8,19,41,5,0,18,14,14,759,510,639,18,637,15,15,1
0,50.0,0,5411,1,8,20,8,5,1,212,122,128,1423,11,11,172,383,23,24,0
0,25000.0,0,5139,1,8,19,18,5,1,216,104,110,1424,132,891,144,247,15,15,0
0,50.0,0,5814,1,8,11,16,5,1,10,8,8,1425,11,11,10,1059,771,779,0
0,45.0,0,5411,1,8,18,16,5,1,225,52,130,868,32,33,180,717,520,247,0
0,250.0,0,9399,1,8,18,18,5,1,370,61,62,1426,12,892,257,773,35,36,0
0,1087.0,0,5571,1,8,12,15,5,1,361,92,97,1427,32,33,129,1060,772,780,0
0,50.0,0,5411,1,8,9,40,5,1,22,17,17,831,11,11,22,30,23,24,0
0,20.0,0,5411,1,8,9,40,5,1,12,1,1,1080,11,11,12,1061,244,781,0
0,11996.0,0,5411,1,8,9,39,5,1,114,70,71,867,14,32,93,346,116,248,0
0,51.0,0,5812,1,9,18,18,6,1,71,48,39,1428,11,11,58,1062,773,782,0
0,8000.0,0,4812,1,9,20,47,6,1,177,103,109,1429,86,90,143,1063,774,783,0
0,32.0,0,5411,1,8,20,16,5,1,43,17,17,831,11,11,22,30,23,24,0
0,799.0,0,5965,1,8,10,11,5,1,122,73,75,1430,683,893,98,161,122,124,1
0,3000.0,0,0,1,8,5,33,5,0,274,138,148,1431,88,894,212,1064,775,580,1
0,80.0,0,5411,1,8,19,49,5,1,361,92,97,1432,11,11,129,1051,767,773,0
0,400.0,0,5541,1,8,21,24,5,1,157,90,94,1433,11,11,126,1065,776,784,0
0,99.0,0,5451,1,8,21,9,5,1,44,36,36,1434,11,11,42,60,35,36,0
0,120.0,0,5411,1,8,9,57,5,1,58,42,42,1435,11,11,49,73,35,36,0
0,1500.0,0,5411,1,8,11,21,5,1,242,60,61,1436,11,11,78,604,268,437,0
0,159.0,0,7622,1,8,21,46,5,1,177,103,109,810,11,11,143,1066,777,785,0
0,2000.0,0,0,1,8,19,37,5,0,414,14,14,759,510,639,272,1067,20,21,0
0,240.0,0,5451,1,8,21,45,5,1,44,36,36,1437,14,32,42,60,35,36,0
0,1500.0,0,0,1,8,9,23,5,0,98,62,63,1438,73,895,80,1068,569,132,0
0,100.0,0,5422,1,8,9,52,5,1,58,42,42,1439,32,33,49,73,35,36,0
0,125.0,0,5993,1,8,9,47,5,1,72,5,5,1440,11,11,7,1069,778,786,0
0,11996.0,0,5411,1,8,9,37,5,1,114,70,71,867,14,32,93,152,116,117,0
0,320.0,0,5169,1,8,12,7,5,1,363,93,98,1441,32,33,130,1049,765,771,0
0,315.0,0,5541,1,9,18,25,6,1,78,29,52,1442,421,896,63,1070,779,787,0
0,40.0,0,5411,1,9,19,9,6,1,39,32,32,1090,14,32,38,51,15,15,0
0,20.0,0,5411,1,9,8,57,6,1,242,60,61,1443,11,11,78,1071,780,788,0
0,100.0,0,7230,1,9,11,25,6,1,89,57,58,1444,32,33,73,1072,781,461,0
0,40.0,0,5814,1,9,10,22,6,1,310,138,148,1445,32,33,212,1073,782,789,0
0,69.0,0,4121,1,9,10,19,6,1,12,1,1,1446,312,366,12,57,783,790,0
0,35.0,0,0,1,9,1,56,6,0,347,29,48,1447,684,897,56,1074,784,791,0
0,422.0,0,5451,1,9,16,27,6,1,415,148,160,1448,685,898,273,1075,15,15,1
0,100.0,0,5251,1,9,13,14,6,1,13,10,10,1449,123,899,13,1076,160,196,0
0,427.0,0,5541,1,9,13,4,6,1,12,1,1,1450,11,11,12,647,470,472,0
0,155.0,0,5812,1,9,16,38,6,1,89,57,58,1451,74,11,73,1077,785,792,0
0,1200.0,0,0,1,9,16,30,6,0,76,51,51,1452,686,900,62,1078,786,793,0
0,38.0,0,5411,1,9,7,25,6,1,119,60,61,1453,11,11,78,120,93,93,0
0,700.0,0,5533,1,9,14,48,6,1,409,125,133,1454,74,11,183,1079,787,794,0
0,30.0,0,5411,1,8,19,11,5,1,416,29,48,83,11,11,56,1080,788,795,0
0,500.0,0,5411,1,8,18,18,5,1,225,52,130,868,32,33,180,1081,789,796,0
0,40.0,0,5812,1,8,22,44,5,1,40,33,33,1455,32,33,39,52,23,24,0
0,1300.0,0,7221,1,8,9,32,5,1,122,73,75,1456,687,901,98,1012,547,745,0
0,100.0,0,5541,1,8,11,57,5,1,216,104,110,1457,11,11,144,247,15,15,0
0,2000.0,0,4121,1,8,9,17,5,1,122,73,75,1458,688,902,98,1012,547,745,1
0,1700.0,0,822,1,8,0,22,5,1,350,73,75,1459,689,903,98,1012,547,745,1
0,150.0,0,0,1,9,18,25,6,0,417,99,105,1460,47,904,274,1082,15,15,0
0,130.0,0,5921,1,9,20,51,6,1,160,92,97,1461,11,11,129,1083,530,797,0
0,20.0,0,5814,1,9,11,38,6,1,389,29,48,1462,32,33,56,1084,790,798,0
0,362.23,0,5541,1,9,8,58,6,1,89,57,58,1463,74,11,73,1085,791,799,0
0,415.0,0,5411,1,9,11,25,6,1,43,17,17,864,32,33,22,30,23,24,0
0,25.0,0,5451,1,9,11,15,6,1,345,17,17,865,11,11,22,30,23,24,0
0,25000.0,0,0,1,9,8,33,6,0,105,62,63,1464,354,905,86,1086,792,132,1
0,210.0,0,5541,1,9,10,11,6,1,40,33,33,1200,11,11,39,52,23,24,0
0,2099.94,0,5541,1,9,10,11,6,1,334,149,161,1465,11,11,242,1087,793,800,0
0,300.0,0,5814,1,9,16,22,6,1,157,90,94,1466,32,33,126,1088,794,801,0
0,90.0,0,5699,1,9,16,17,6,1,172,98,104,1467,12,906,138,1089,795,802,0
0,100.0,0,5411,1,9,16,15,6,1,172,98,104,1468,74,11,138,1089,795,802,0
0,150.0,0,5912,1,9,15,19,6,1,114,70,71,1469,32,33,93,1035,15,15,0
0,300.0,0,5533,1,9,16,46,6,1,409,125,133,1454,74,11,183,1079,787,794,0
0,140.0,0,5812,1,9,16,32,6,1,89,57,58,1470,74,11,73,1090,796,792,0
0,19.0,0,8241,1,9,9,29,6,1,262,132,142,1471,132,703,275,448,35,36,0
0,2000.0,0,0,1,9,12,48,6,0,64,45,45,777,521,653,52,650,23,24,0
0,245.0,0,5411,1,9,7,36,6,1,403,24,24,1030,32,33,30,1091,797,803,0
0,10.0,0,7622,1,9,7,0,6,1,36,29,29,1472,11,11,35,1092,798,804,0
0,1500.0,0,0,1,9,14,37,6,0,40,33,33,1473,690,907,39,52,23,24,0
0,50.0,0,5411,1,9,15,54,6,1,43,17,17,812,32,33,22,30,23,24,0
0,100.0,0,0,1,9,13,20,6,0,157,90,94,1474,691,908,126,1093,799,805,0
0,34.0,0,5411,1,9,21,28,6,1,207,78,81,1475,74,11,167,302,15,15,0
0,60.0,0,5812,1,9,22,16,6,1,43,17,17,1476,32,33,22,30,23,24,0
0,50.0,0,5411,1,9,19,28,6,1,416,29,48,1026,11,11,56,1094,800,806,0
0,140.0,0,5812,1,9,11,1,6,1,211,121,127,1477,32,33,171,1095,801,807,0
0,80.0,0,5451,1,9,20,28,6,1,44,36,36,1437,14,32,42,60,35,36,0
0,33.0,0,5411,1,9,15,58,6,1,43,17,17,831,11,11,22,30,23,24,0
0,10.0,0,5812,1,9,15,44,6,1,77,29,52,506,11,11,63,1070,779,787,0
0,3500.0,0,5651,1,9,18,8,6,1,298,134,144,1478,86,90,206,1096,802,808,0
0,180.0,0,5921,1,9,22,17,6,1,13,10,10,816,12,678,13,1097,803,809,0
0,107.0,0,7622,1,9,22,12,6,1,177,103,109,810,11,11,143,656,475,478,0
0,100.0,0,5451,1,9,20,31,6,1,44,36,36,1437,14,32,42,60,35,36,0
0,10.0,0,0,1,9,18,28,6,0,417,99,105,1460,47,904,274,1082,15,15,0
0,169.0,0,5999,1,9,20,21,6,1,44,36,36,1479,261,909,42,60,35,36,0
0,20.0,0,5812,1,9,8,55,6,1,119,60,61,900,11,11,78,1098,804,810,0
0,50.0,0,7230,1,9,15,41,6,1,77,29,52,1480,32,33,63,1070,779,787,0
0,200.0,0,5814,1,9,15,32,6,1,40,33,33,1481,11,11,39,52,23,24,0
0,4500.0,0,5137,1,9,17,54,6,1,246,111,117,1482,74,11,155,389,23,24,0
0,365.0,0,5411,1,9,16,43,6,1,177,103,109,1100,32,33,143,1099,218,478,0
0,45.0,0,0,1,9,14,1,6,0,114,70,71,1483,692,910,93,1100,805,811,0
0,190.0,0,5541,1,9,9,40,6,1,195,5,5,1484,11,11,7,1101,806,812,0
0,60.0,0,5411,1,9,14,38,6,1,58,42,42,1485,32,33,49,73,35,36,0
0,100.0,0,5541,1,9,9,42,6,1,178,24,24,1486,11,11,30,1102,807,813,0
0,1000.0,0,5977,1,9,19,24,6,1,64,45,45,1487,32,33,52,650,23,24,0
0,200.0,0,7407,1,9,22,35,6,1,418,6,6,1488,693,911,276,1103,56,733,0
0,251.0,0,5411,1,9,18,10,6,1,30,24,24,1489,11,11,30,1104,808,814,0
1,35.0,1,5441,2,1,19,26,5,1,144,29,29,1490,515,912,115,191,15,15,0
1,30.0,1,5441,2,1,19,37,5,1,144,29,29,1490,515,912,115,191,15,15,0
1,35.0,1,5441,2,1,19,26,5,1,144,29,29,1490,515,912,115,191,15,15,0
1,70.0,2,5812,2,4,17,39,1,1,9,7,7,33,32,33,9,15,15,15,0
1,1.0,1,0,2,4,13,17,1,0,56,41,41,807,541,674,48,412,301,300,0
1,10000.0,3,5331,2,4,18,58,1,1,43,17,17,1491,694,913,22,30,23,24,0
1,30.0,1,5812,2,4,18,3,1,1,9,7,7,33,32,33,9,15,15,15,0
1,90.0,3,0,2,6,17,19,3,0,140,11,11,1492,24,157,111,183,15,15,0
1,45.0,2,5111,2,8,8,55,5,1,350,73,75,1493,32,33,98,1012,547,745,0
1,70.0,1,5411,2,8,12,59,5,1,94,60,61,1494,32,33,78,604,268,437,0
1,1910.0,3,0,2,8,16,17,5,0,106,22,22,145,110,119,87,141,70,70,0
1,1910.0,3,0,2,8,16,14,5,0,106,22,22,145,110,119,87,141,70,70,0
1,20.0,3,0,2,6,17,1,3,0,140,11,11,1495,24,914,111,183,15,15,0
1,10.0,2,0,2,8,13,15,5,0,359,97,102,1496,695,915,254,728,15,15,0
0,150.0,0,4112,2,1,11,12,5,1,97,30,30,1497,696,916,36,1105,809,815,0
0,40.0,0,5411,2,1,15,20,5,1,39,32,32,1498,32,33,38,51,15,15,0
0,500.0,0,4812,2,1,20,54,5,1,363,93,98,1499,562,709,130,1106,810,816,0
0,60.0,0,5541,2,1,17,57,5,1,350,73,75,1500,32,33,98,1107,811,817,0
0,10.0,0,5411,2,1,20,35,5,1,141,82,86,1501,32,33,112,184,15,15,0
0,6.0,0,5411,2,1,20,37,5,1,141,82,86,1502,32,33,112,184,15,15,0
0,250.0,0,7361,2,1,13,29,5,1,116,71,72,118,92,97,94,154,23,24,0
0,600.0,0,4812,2,1,17,7,5,1,156,89,93,1503,32,33,125,207,15,15,0
0,150.0,0,5814,2,1,19,53,5,1,156,89,93,1504,32,33,125,207,15,15,0
0,5.0,0,5411,2,2,21,12,6,1,141,82,86,1502,32,33,112,184,15,15,0
0,1.0,0,5411,2,2,21,13,6,1,141,82,86,1502,32,33,112,184,15,15,0
0,138.0,0,5691,2,2,9,58,6,1,11,9,9,1505,697,917,11,382,281,278,1
0,200.0,0,5691,2,2,15,14,6,1,9,7,7,1506,32,33,9,15,15,15,0
0,199.0,0,0,2,2,8,39,6,0,381,4,4,1507,237,918,263,847,15,15,0
0,112.0,0,5411,2,2,9,10,6,1,11,9,9,1508,698,919,11,195,146,147,1
0,202.0,0,5411,2,2,13,3,6,1,145,47,47,1509,11,11,55,1108,812,818,0
0,400.0,0,4789,2,3,10,45,0,1,297,143,154,1510,699,920,224,542,23,24,0
0,1000.0,0,5944,2,3,9,28,0,1,11,9,9,1511,700,921,11,401,281,290,1
0,230.0,0,5912,2,3,9,9,0,1,94,60,61,1512,32,33,78,1109,813,819,0
0,299.0,0,4812,2,3,10,18,0,1,156,89,93,1513,32,33,125,207,15,15,0
0,240.0,0,5722,2,3,12,41,0,1,77,29,52,1514,32,33,63,877,637,640,0
0,883.0,0,5921,2,3,9,45,0,1,11,9,9,1515,701,922,11,17,17,17,1
0,30.0,0,5814,2,3,14,58,0,1,39,32,32,1516,32,33,38,51,15,15,0
0,1000.0,0,7230,2,3,15,50,0,1,40,33,33,1517,562,923,39,52,23,24,0
0,40.0,0,5697,2,4,13,12,1,1,212,122,128,1518,11,11,172,383,23,24,0
0,2000.0,0,5399,2,4,18,55,1,1,43,17,17,1519,702,924,22,30,23,24,1
0,2000.0,0,0,2,4,14,42,1,0,414,14,14,1520,703,925,272,1067,20,21,0
0,40.0,0,5411,2,5,15,51,2,1,39,32,32,1521,32,33,38,51,15,15,0
0,50.0,0,0,2,4,20,59,1,0,236,91,96,415,291,336,185,367,15,15,0
0,5.0,0,7538,2,5,15,50,2,1,359,97,102,1522,32,33,254,728,15,15,0
0,200.0,0,0,2,5,20,56,2,0,181,6,6,1523,331,926,222,567,56,14,0
0,257.72,0,7399,2,5,12,14,2,1,68,47,47,1524,704,927,55,1110,814,69,1
0,2500.0,0,7542,2,5,10,14,2,1,419,120,126,1525,705,928,277,1111,20,21,1
0,1.0,0,5411,2,5,22,10,2,1,141,82,86,1502,32,33,112,184,15,15,0
0,1375.0,0,825,2,5,14,16,2,1,402,125,139,1526,706,929,269,1112,564,310,1
0,379.29,0,825,2,5,12,26,2,1,68,47,47,1527,707,930,55,87,69,69,1
0,2500.0,0,5399,2,5,10,15,2,1,419,120,126,1528,708,931,277,1111,20,21,0
0,5.0,0,5411,2,5,22,9,2,1,141,82,86,1502,32,33,112,184,15,15,0
0,50.0,0,5812,2,5,17,0,2,1,116,71,72,1529,32,33,94,940,685,687,0
0,24999.91,0,5999,2,6,9,7,3,1,29,23,23,1530,709,932,29,1113,815,820,1
0,124.0,0,0,2,6,11,28,3,0,9,7,7,1531,710,933,9,15,15,15,0
0,5.0,0,5411,2,6,21,4,3,1,141,82,86,1502,32,33,112,184,15,15,0
0,19999.0,0,5814,2,6,9,16,3,1,371,23,23,1532,711,934,29,1113,815,820,1
0,10.0,0,7407,2,6,10,53,3,1,211,121,127,1533,712,935,171,1114,816,821,0
0,30.0,0,5411,2,6,21,2,3,1,141,82,86,1534,32,33,112,184,15,15,0
0,1.0,0,5411,2,6,21,5,3,1,141,82,86,1502,32,33,112,184,15,15,0
0,2000.0,0,0,2,6,14,24,3,0,420,51,51,1535,713,936,278,1115,15,15,0
0,25.0,0,5411,2,7,7,43,4,1,144,29,29,1536,32,33,115,191,15,15,0
0,4588.0,0,5411,2,7,16,44,4,1,205,118,124,1537,32,33,165,1116,817,822,0
0,132.0,0,5411,2,6,21,30,3,1,177,103,109,1538,32,33,143,1117,818,823,0
0,23.0,0,5451,2,7,13,25,4,1,141,82,86,1539,32,33,112,184,15,15,0
0,2700.0,0,5691,2,7,7,29,4,1,421,95,100,1505,697,917,279,1118,20,21,1
0,60.0,0,5814,2,7,16,20,4,1,39,32,32,1540,32,33,38,51,15,15,0
0,1910.0,0,0,2,8,16,12,5,0,106,22,22,145,110,119,87,141,70,70,0
0,180.0,0,5411,2,8,18,50,5,1,357,98,104,1541,32,33,138,594,429,430,0
0,300.0,0,5541,2,7,18,40,4,1,92,58,59,1542,32,33,76,1119,819,824,0
0,20.0,0,6012,2,8,10,38,5,1,137,74,77,1543,714,937,101,165,23,24,0
0,40.0,0,5111,2,8,8,56,5,1,350,73,75,1493,32,33,98,1012,547,745,0
0,5000.0,0,5199,2,8,15,5,5,1,422,133,143,1544,715,938,280,1120,20,21,1
0,300.0,0,0,2,8,12,40,5,0,409,125,133,1545,716,939,183,1121,820,825,0
0,122.0,0,5411,2,8,18,30,5,1,144,29,29,1546,32,33,115,191,15,15,0
0,10.0,0,0,2,8,13,16,5,0,359,97,102,1496,695,915,254,728,15,15,0
0,20.0,0,5411,2,8,18,27,5,1,211,121,127,1547,32,33,171,1122,821,826,0
0,230.0,0,0,2,8,19,30,5,0,144,29,29,1548,717,940,115,191,15,15,0
0,100.0,0,5541,2,8,8,43,5,1,94,60,61,1549,32,33,78,1048,764,770,0
0,50.0,0,5812,2,9,10,13,6,1,274,138,148,1550,562,709,212,1073,782,789,0
